tpep_pickup_datetime,region_number,n
2016-06-19 16:00:00,1126,221
2016-06-19 16:00:00,1127,204
2016-06-19 16:00:00,1128,258
2016-06-19 16:00:00,1129,273
2016-06-19 16:00:00,1130,423
2016-06-19 16:00:00,1131,233
2016-06-19 16:00:00,1132,52
2016-06-19 16:00:00,1171,2
2016-06-19 16:00:00,1172,6
2016-06-19 16:00:00,1173,16
2016-06-19 16:00:00,1174,13
2016-06-19 16:00:00,1175,6
2016-06-19 16:00:00,1176,19
2016-06-19 16:00:00,1177,227
2016-06-19 16:00:00,1178,411
2016-06-19 16:00:00,1179,454
2016-06-19 16:00:00,1180,511
2016-06-19 16:00:00,1181,1022
2016-06-19 16:00:00,1182,403
2016-06-19 16:00:00,1183,57
2016-06-19 16:00:00,1184,19
2016-06-19 16:00:00,1221,2
2016-06-19 16:00:00,1222,9
2016-06-19 16:00:00,1223,13
2016-06-19 16:00:00,1224,22
2016-06-19 16:00:00,1225,9
2016-06-19 16:00:00,1226,2
2016-06-19 16:00:00,1227,103
2016-06-19 16:00:00,1228,226
2016-06-19 16:00:00,1229,327
2016-06-19 16:00:00,1230,447
2016-06-19 16:00:00,1231,721
2016-06-19 16:00:00,1232,733
2016-06-19 16:00:00,1233,494
2016-06-19 16:00:00,1234,406
2016-06-19 16:00:00,1235,180
2016-06-19 16:00:00,1266,1
2016-06-19 16:00:00,1268,3
2016-06-19 16:00:00,1269,1
2016-06-19 16:00:00,1271,1
2016-06-19 16:00:00,1272,9
2016-06-19 16:00:00,1273,5
2016-06-19 16:00:00,1274,5
2016-06-19 16:00:00,1276,1
2016-06-19 16:00:00,1277,4
2016-06-19 16:00:00,1278,16
2016-06-19 16:00:00,1279,29
2016-06-19 16:00:00,1280,179
2016-06-19 16:00:00,1281,526
2016-06-19 16:00:00,1282,884
2016-06-19 16:00:00,1283,321
2016-06-19 16:00:00,1284,174
2016-06-19 16:00:00,1285,271
2016-06-19 16:00:00,1286,244
2016-06-19 16:00:00,1287,55
2016-06-19 16:00:00,1288,1
2016-06-19 16:00:00,1294,1
2016-06-19 16:00:00,1311,1
2016-06-19 16:00:00,1316,1
2016-06-19 16:00:00,1317,1
2016-06-19 16:00:00,1318,1
2016-06-19 16:00:00,1319,1
2016-06-19 16:00:00,1320,3
2016-06-19 16:00:00,1322,1
2016-06-19 16:00:00,1323,1
2016-06-19 16:00:00,1324,6
2016-06-19 16:00:00,1325,1
2016-06-19 16:00:00,1326,18
2016-06-19 16:00:00,1327,5
2016-06-19 16:00:00,1328,1
2016-06-19 16:00:00,1331,38
2016-06-19 16:00:00,1332,278
2016-06-19 16:00:00,1333,398
2016-06-19 16:00:00,1334,513
2016-06-19 16:00:00,1335,82
2016-06-19 16:00:00,1336,75
2016-06-19 16:00:00,1337,91
2016-06-19 16:00:00,1338,35
2016-06-19 16:00:00,1339,9
2016-06-19 16:00:00,1367,1
2016-06-19 16:00:00,1372,1
2016-06-19 16:00:00,1374,4
2016-06-19 16:00:00,1376,4
2016-06-19 16:00:00,1377,3
2016-06-19 16:00:00,1378,1
2016-06-19 16:00:00,1380,11
2016-06-19 16:00:00,1381,3
2016-06-19 16:00:00,1382,25
2016-06-19 16:00:00,1383,152
2016-06-19 16:00:00,1384,359
2016-06-19 16:00:00,1385,161
2016-06-19 16:00:00,1386,35
2016-06-19 16:00:00,1387,31
2016-06-19 16:00:00,1388,32
2016-06-19 16:00:00,1389,18
2016-06-19 16:00:00,1390,17
2016-06-19 16:00:00,1391,5
2016-06-19 16:00:00,1425,2
2016-06-19 16:00:00,1426,1
2016-06-19 16:00:00,1427,1
2016-06-19 16:00:00,1428,2
2016-06-19 16:00:00,1430,2
2016-06-19 16:00:00,1431,26
2016-06-19 16:00:00,1432,4
2016-06-19 16:00:00,1433,2
2016-06-19 16:00:00,1434,11
2016-06-19 16:00:00,1435,3
2016-06-19 16:00:00,1436,36
2016-06-19 16:00:00,1437,38
2016-06-19 16:00:00,1438,9
2016-06-19 16:00:00,1439,6
2016-06-19 16:00:00,1440,3
2016-06-19 16:00:00,1441,8
2016-06-19 16:00:00,1442,7
2016-06-19 16:00:00,1443,4
2016-06-19 16:00:00,1469,1
2016-06-19 16:00:00,1470,1
2016-06-19 16:00:00,1474,1
2016-06-19 16:00:00,1475,1
2016-06-19 16:00:00,1480,8
2016-06-19 16:00:00,1481,3
2016-06-19 16:00:00,1482,7
2016-06-19 16:00:00,1483,5
2016-06-19 16:00:00,1484,1
2016-06-19 16:00:00,1486,7
2016-06-19 16:00:00,1487,2
2016-06-19 16:00:00,1488,2
2016-06-19 16:00:00,1489,4
2016-06-19 16:00:00,1490,2
2016-06-19 16:00:00,1494,3
2016-06-19 16:00:00,1495,1
2016-06-19 16:00:00,1525,1
2016-06-19 16:00:00,1529,1
2016-06-19 16:00:00,1530,5
2016-06-19 16:00:00,1531,5
2016-06-19 16:00:00,1532,7
2016-06-19 16:00:00,1533,11
2016-06-19 16:00:00,1538,1
2016-06-19 16:00:00,1545,1
2016-06-19 16:00:00,1546,3
2016-06-19 16:00:00,1572,1
2016-06-19 16:00:00,1580,1
2016-06-19 16:00:00,1581,3
2016-06-19 16:00:00,1582,1
2016-06-19 16:00:00,1583,1
2016-06-19 16:00:00,1588,1
2016-06-19 16:00:00,1590,1
2016-06-19 16:00:00,1596,4
2016-06-19 16:00:00,1620,1
2016-06-19 16:00:00,1627,1
2016-06-19 16:00:00,1630,1
2016-06-19 16:00:00,1631,2
2016-06-19 16:00:00,1632,1
2016-06-19 16:00:00,1680,1
2016-06-19 16:00:00,1681,1
2016-06-19 16:00:00,1683,14
2016-06-19 16:00:00,1684,39
2016-06-19 16:00:00,1692,1
2016-06-19 16:00:00,1709,1
2016-06-19 16:00:00,1728,1
2016-06-19 16:00:00,1729,3
2016-06-19 16:00:00,1731,1
2016-06-19 16:00:00,1732,2
2016-06-19 16:00:00,1733,9
2016-06-19 16:00:00,1734,360
2016-06-19 16:00:00,1777,3
2016-06-19 16:00:00,1779,1
2016-06-19 16:00:00,1781,1
2016-06-19 16:00:00,1783,379
2016-06-19 16:00:00,1830,1
2016-06-19 16:00:00,1831,1
2016-06-19 16:00:00,1833,1
2016-06-19 16:00:00,1877,2
2016-06-19 16:00:00,1878,1
2016-06-19 16:00:00,1880,1
2016-06-19 16:00:00,1881,1
2016-06-19 16:00:00,1882,1
2016-06-19 16:00:00,1883,1
2016-06-19 16:00:00,1926,2
2016-06-19 16:00:00,1927,1
2016-06-19 16:00:00,1928,1
2016-06-19 16:00:00,1932,2
2016-06-19 16:00:00,1975,2
2016-06-19 16:00:00,1976,1
2016-06-19 16:00:00,2018,4
2016-06-19 16:00:00,2019,5
2016-06-19 16:00:00,2020,2
2016-06-19 16:00:00,2021,7
2016-06-19 16:00:00,2022,3
2016-06-19 16:00:00,2023,2
2016-06-19 16:00:00,2068,170
2016-06-19 16:00:00,2069,22
2016-06-19 16:00:00,2070,7
2016-06-19 16:00:00,2071,2
2016-06-19 16:00:00,2118,274
2016-06-19 16:00:00,2119,159
2016-06-19 16:00:00,2424,1
2016-06-19 17:00:00,374,1
2016-06-19 17:00:00,799,1
2016-06-19 17:00:00,945,1
2016-06-19 17:00:00,978,1
2016-06-19 17:00:00,1065,1
2016-06-19 17:00:00,1067,1
2016-06-19 17:00:00,1072,1
2016-06-19 17:00:00,1075,141
2016-06-19 17:00:00,1076,203
2016-06-19 17:00:00,1077,139
2016-06-19 17:00:00,1078,4
2016-06-19 17:00:00,1119,2
2016-06-19 17:00:00,1121,1
2016-06-19 17:00:00,1122,4
2016-06-19 17:00:00,1123,3
2016-06-19 17:00:00,1125,59
2016-06-19 17:00:00,1126,255
2016-06-19 17:00:00,1127,209
2016-06-19 17:00:00,1128,226
2016-06-19 17:00:00,1129,289
2016-06-19 17:00:00,1130,416
2016-06-19 17:00:00,1131,243
2016-06-19 17:00:00,1132,76
2016-06-19 17:00:00,1171,2
2016-06-19 17:00:00,1172,2
2016-06-19 17:00:00,1173,14
2016-06-19 17:00:00,1174,16
2016-06-19 17:00:00,1175,6
2016-06-19 17:00:00,1176,15
2016-06-19 17:00:00,1177,221
2016-06-19 17:00:00,1178,458
2016-06-19 17:00:00,1179,484
2016-06-19 17:00:00,1180,524
2016-06-19 17:00:00,1181,1005
2016-06-19 17:00:00,1182,488
2016-06-19 17:00:00,1183,68
2016-06-19 17:00:00,1184,19
2016-06-19 17:00:00,1210,1
2016-06-19 17:00:00,1217,1
2016-06-19 17:00:00,1220,1
2016-06-19 17:00:00,1221,3
2016-06-19 17:00:00,1222,9
2016-06-19 17:00:00,1223,12
2016-06-19 17:00:00,1224,20
2016-06-19 17:00:00,1225,2
2016-06-19 17:00:00,1226,9
2016-06-19 17:00:00,1227,104
2016-06-19 17:00:00,1228,211
2016-06-19 17:00:00,1229,279
2016-06-19 17:00:00,1230,455
2016-06-19 17:00:00,1231,804
2016-06-19 17:00:00,1232,970
2016-06-19 17:00:00,1233,526
2016-06-19 17:00:00,1234,434
2016-06-19 17:00:00,1235,210
2016-06-19 17:00:00,1236,2
2016-06-19 17:00:00,1267,1
2016-06-19 17:00:00,1268,5
2016-06-19 17:00:00,1271,2
2016-06-19 17:00:00,1272,10
2016-06-19 17:00:00,1273,8
2016-06-19 17:00:00,1274,5
2016-06-19 17:00:00,1275,1
2016-06-19 17:00:00,1276,1
2016-06-19 17:00:00,1277,5
2016-06-19 17:00:00,1278,10
2016-06-19 17:00:00,1279,32
2016-06-19 17:00:00,1280,169
2016-06-19 17:00:00,1281,665
2016-06-19 17:00:00,1282,895
2016-06-19 17:00:00,1283,290
2016-06-19 17:00:00,1284,205
2016-06-19 17:00:00,1285,306
2016-06-19 17:00:00,1286,249
2016-06-19 17:00:00,1287,77
2016-06-19 17:00:00,1311,1
2016-06-19 17:00:00,1318,1
2016-06-19 17:00:00,1320,3
2016-06-19 17:00:00,1321,4
2016-06-19 17:00:00,1323,3
2016-06-19 17:00:00,1324,3
2016-06-19 17:00:00,1326,14
2016-06-19 17:00:00,1327,9
2016-06-19 17:00:00,1328,1
2016-06-19 17:00:00,1329,1
2016-06-19 17:00:00,1330,2
2016-06-19 17:00:00,1331,39
2016-06-19 17:00:00,1332,350
2016-06-19 17:00:00,1333,410
2016-06-19 17:00:00,1334,463
2016-06-19 17:00:00,1335,89
2016-06-19 17:00:00,1336,100
2016-06-19 17:00:00,1337,89
2016-06-19 17:00:00,1338,37
2016-06-19 17:00:00,1339,14
2016-06-19 17:00:00,1371,1
2016-06-19 17:00:00,1374,3
2016-06-19 17:00:00,1375,2
2016-06-19 17:00:00,1376,5
2016-06-19 17:00:00,1377,3
2016-06-19 17:00:00,1378,3
2016-06-19 17:00:00,1379,2
2016-06-19 17:00:00,1380,7
2016-06-19 17:00:00,1381,4
2016-06-19 17:00:00,1382,26
2016-06-19 17:00:00,1383,183
2016-06-19 17:00:00,1384,422
2016-06-19 17:00:00,1385,195
2016-06-19 17:00:00,1386,24
2016-06-19 17:00:00,1387,28
2016-06-19 17:00:00,1388,32
2016-06-19 17:00:00,1389,21
2016-06-19 17:00:00,1390,24
2016-06-19 17:00:00,1391,9
2016-06-19 17:00:00,1416,1
2016-06-19 17:00:00,1421,2
2016-06-19 17:00:00,1423,1
2016-06-19 17:00:00,1424,4
2016-06-19 17:00:00,1425,1
2016-06-19 17:00:00,1426,2
2016-06-19 17:00:00,1428,2
2016-06-19 17:00:00,1429,1
2016-06-19 17:00:00,1430,3
2016-06-19 17:00:00,1431,21
2016-06-19 17:00:00,1432,6
2016-06-19 17:00:00,1433,1
2016-06-19 17:00:00,1434,11
2016-06-19 17:00:00,1435,10
2016-06-19 17:00:00,1436,35
2016-06-19 17:00:00,1437,54
2016-06-19 17:00:00,1438,8
2016-06-19 17:00:00,1439,6
2016-06-19 17:00:00,1440,3
2016-06-19 17:00:00,1441,6
2016-06-19 17:00:00,1442,11
2016-06-19 17:00:00,1443,3
2016-06-19 17:00:00,1444,1
2016-06-19 17:00:00,1468,1
2016-06-19 17:00:00,1474,2
2016-06-19 17:00:00,1480,7
2016-06-19 17:00:00,1481,5
2016-06-19 17:00:00,1482,4
2016-06-19 17:00:00,1483,7
2016-06-19 17:00:00,1484,4
2016-06-19 17:00:00,1486,2
2016-06-19 17:00:00,1487,1
2016-06-19 17:00:00,1488,1
2016-06-19 17:00:00,1489,4
2016-06-19 17:00:00,1492,1
2016-06-19 17:00:00,1493,1
2016-06-19 17:00:00,1494,4
2016-06-19 17:00:00,1495,1
2016-06-19 17:00:00,1519,1
2016-06-19 17:00:00,1530,7
2016-06-19 17:00:00,1531,1
2016-06-19 17:00:00,1532,9
2016-06-19 17:00:00,1533,7
2016-06-19 17:00:00,1534,1
2016-06-19 17:00:00,1538,3
2016-06-19 17:00:00,1540,1
2016-06-19 17:00:00,1541,1
2016-06-19 17:00:00,1545,4
2016-06-19 17:00:00,1572,1
2016-06-19 17:00:00,1580,1
2016-06-19 17:00:00,1581,4
2016-06-19 17:00:00,1583,2
2016-06-19 17:00:00,1584,1
2016-06-19 17:00:00,1597,1
2016-06-19 17:00:00,1622,1
2016-06-19 17:00:00,1629,1
2016-06-19 17:00:00,1631,2
2016-06-19 17:00:00,1632,1
2016-06-19 17:00:00,1633,1
2016-06-19 17:00:00,1640,1
2016-06-19 17:00:00,1668,1
2016-06-19 17:00:00,1679,1
2016-06-19 17:00:00,1681,1
2016-06-19 17:00:00,1682,1
2016-06-19 17:00:00,1683,4
2016-06-19 17:00:00,1684,33
2016-06-19 17:00:00,1691,1
2016-06-19 17:00:00,1729,1
2016-06-19 17:00:00,1733,12
2016-06-19 17:00:00,1734,330
2016-06-19 17:00:00,1772,1
2016-06-19 17:00:00,1773,1
2016-06-19 17:00:00,1777,3
2016-06-19 17:00:00,1782,1
2016-06-19 17:00:00,1783,349
2016-06-19 17:00:00,1790,1
2016-06-19 17:00:00,1822,1
2016-06-19 17:00:00,1827,1
2016-06-19 17:00:00,1830,1
2016-06-19 17:00:00,1831,1
2016-06-19 17:00:00,1832,2
2016-06-19 17:00:00,1878,2
2016-06-19 17:00:00,1882,2
2016-06-19 17:00:00,1920,1
2016-06-19 17:00:00,1925,1
2016-06-19 17:00:00,1974,1
2016-06-19 17:00:00,1975,2
2016-06-19 17:00:00,2019,1
2016-06-19 17:00:00,2020,4
2016-06-19 17:00:00,2021,3
2016-06-19 17:00:00,2022,3
2016-06-19 17:00:00,2023,2
2016-06-19 17:00:00,2024,1
2016-06-19 17:00:00,2068,145
2016-06-19 17:00:00,2069,40
2016-06-19 17:00:00,2070,6
2016-06-19 17:00:00,2071,1
2016-06-19 17:00:00,2118,231
2016-06-19 17:00:00,2119,154
2016-06-19 17:00:00,2121,2
2016-06-19 18:00:00,479,1
2016-06-19 18:00:00,929,1
2016-06-19 18:00:00,984,1
2016-06-19 18:00:00,1075,122
2016-06-19 18:00:00,1076,185
2016-06-19 18:00:00,1077,132
2016-06-19 18:00:00,1078,3
2016-06-19 18:00:00,1123,2
2016-06-19 18:00:00,1125,81
2016-06-19 18:00:00,1126,258
2016-06-19 18:00:00,1127,250
2016-06-19 18:00:00,1128,266
2016-06-19 18:00:00,1129,304
2016-06-19 18:00:00,1130,418
2016-06-19 18:00:00,1131,245
2016-06-19 18:00:00,1132,59
2016-06-19 18:00:00,1162,1
2016-06-19 18:00:00,1165,1
2016-06-19 18:00:00,1170,3
2016-06-19 18:00:00,1172,4
2016-06-19 18:00:00,1173,10
2016-06-19 18:00:00,1174,22
2016-06-19 18:00:00,1175,11
2016-06-19 18:00:00,1176,17
2016-06-19 18:00:00,1177,238
2016-06-19 18:00:00,1178,458
2016-06-19 18:00:00,1179,497
2016-06-19 18:00:00,1180,582
2016-06-19 18:00:00,1181,1318
2016-06-19 18:00:00,1182,550
2016-06-19 18:00:00,1183,78
2016-06-19 18:00:00,1184,25
2016-06-19 18:00:00,1216,1
2016-06-19 18:00:00,1221,6
2016-06-19 18:00:00,1222,5
2016-06-19 18:00:00,1223,10
2016-06-19 18:00:00,1224,27
2016-06-19 18:00:00,1225,2
2016-06-19 18:00:00,1226,5
2016-06-19 18:00:00,1227,108
2016-06-19 18:00:00,1228,263
2016-06-19 18:00:00,1229,344
2016-06-19 18:00:00,1230,508
2016-06-19 18:00:00,1231,861
2016-06-19 18:00:00,1232,989
2016-06-19 18:00:00,1233,689
2016-06-19 18:00:00,1234,441
2016-06-19 18:00:00,1235,201
2016-06-19 18:00:00,1236,2
2016-06-19 18:00:00,1268,2
2016-06-19 18:00:00,1269,1
2016-06-19 18:00:00,1272,12
2016-06-19 18:00:00,1273,6
2016-06-19 18:00:00,1274,6
2016-06-19 18:00:00,1276,1
2016-06-19 18:00:00,1277,2
2016-06-19 18:00:00,1278,14
2016-06-19 18:00:00,1279,33
2016-06-19 18:00:00,1280,195
2016-06-19 18:00:00,1281,802
2016-06-19 18:00:00,1282,856
2016-06-19 18:00:00,1283,290
2016-06-19 18:00:00,1284,156
2016-06-19 18:00:00,1285,389
2016-06-19 18:00:00,1286,255
2016-06-19 18:00:00,1287,81
2016-06-19 18:00:00,1319,1
2016-06-19 18:00:00,1320,5
2016-06-19 18:00:00,1321,2
2016-06-19 18:00:00,1322,4
2016-06-19 18:00:00,1323,1
2016-06-19 18:00:00,1324,4
2016-06-19 18:00:00,1325,2
2016-06-19 18:00:00,1326,14
2016-06-19 18:00:00,1327,13
2016-06-19 18:00:00,1328,2
2016-06-19 18:00:00,1330,5
2016-06-19 18:00:00,1331,28
2016-06-19 18:00:00,1332,355
2016-06-19 18:00:00,1333,448
2016-06-19 18:00:00,1334,366
2016-06-19 18:00:00,1335,83
2016-06-19 18:00:00,1336,105
2016-06-19 18:00:00,1337,86
2016-06-19 18:00:00,1338,32
2016-06-19 18:00:00,1339,20
2016-06-19 18:00:00,1371,4
2016-06-19 18:00:00,1372,2
2016-06-19 18:00:00,1373,1
2016-06-19 18:00:00,1374,4
2016-06-19 18:00:00,1375,3
2016-06-19 18:00:00,1376,2
2016-06-19 18:00:00,1377,4
2016-06-19 18:00:00,1378,7
2016-06-19 18:00:00,1379,1
2016-06-19 18:00:00,1380,17
2016-06-19 18:00:00,1381,3
2016-06-19 18:00:00,1382,27
2016-06-19 18:00:00,1383,186
2016-06-19 18:00:00,1384,435
2016-06-19 18:00:00,1385,209
2016-06-19 18:00:00,1386,29
2016-06-19 18:00:00,1387,32
2016-06-19 18:00:00,1388,28
2016-06-19 18:00:00,1389,22
2016-06-19 18:00:00,1390,24
2016-06-19 18:00:00,1391,12
2016-06-19 18:00:00,1392,1
2016-06-19 18:00:00,1423,2
2016-06-19 18:00:00,1425,3
2016-06-19 18:00:00,1426,2
2016-06-19 18:00:00,1427,2
2016-06-19 18:00:00,1428,6
2016-06-19 18:00:00,1429,1
2016-06-19 18:00:00,1430,6
2016-06-19 18:00:00,1431,19
2016-06-19 18:00:00,1432,7
2016-06-19 18:00:00,1434,11
2016-06-19 18:00:00,1435,11
2016-06-19 18:00:00,1436,39
2016-06-19 18:00:00,1437,46
2016-06-19 18:00:00,1438,7
2016-06-19 18:00:00,1439,6
2016-06-19 18:00:00,1440,7
2016-06-19 18:00:00,1441,6
2016-06-19 18:00:00,1442,12
2016-06-19 18:00:00,1443,10
2016-06-19 18:00:00,1474,1
2016-06-19 18:00:00,1475,1
2016-06-19 18:00:00,1480,7
2016-06-19 18:00:00,1481,8
2016-06-19 18:00:00,1482,6
2016-06-19 18:00:00,1483,7
2016-06-19 18:00:00,1484,1
2016-06-19 18:00:00,1486,3
2016-06-19 18:00:00,1487,3
2016-06-19 18:00:00,1488,4
2016-06-19 18:00:00,1489,2
2016-06-19 18:00:00,1493,2
2016-06-19 18:00:00,1494,2
2016-06-19 18:00:00,1495,6
2016-06-19 18:00:00,1525,1
2016-06-19 18:00:00,1530,5
2016-06-19 18:00:00,1531,1
2016-06-19 18:00:00,1532,3
2016-06-19 18:00:00,1533,6
2016-06-19 18:00:00,1534,2
2016-06-19 18:00:00,1539,1
2016-06-19 18:00:00,1545,5
2016-06-19 18:00:00,1572,1
2016-06-19 18:00:00,1580,1
2016-06-19 18:00:00,1581,5
2016-06-19 18:00:00,1583,1
2016-06-19 18:00:00,1584,1
2016-06-19 18:00:00,1592,1
2016-06-19 18:00:00,1597,2
2016-06-19 18:00:00,1625,1
2016-06-19 18:00:00,1630,1
2016-06-19 18:00:00,1631,2
2016-06-19 18:00:00,1669,1
2016-06-19 18:00:00,1672,1
2016-06-19 18:00:00,1680,2
2016-06-19 18:00:00,1683,8
2016-06-19 18:00:00,1684,35
2016-06-19 18:00:00,1689,1
2016-06-19 18:00:00,1696,1
2016-06-19 18:00:00,1729,4
2016-06-19 18:00:00,1730,1
2016-06-19 18:00:00,1733,5
2016-06-19 18:00:00,1734,329
2016-06-19 18:00:00,1777,5
2016-06-19 18:00:00,1778,2
2016-06-19 18:00:00,1782,1
2016-06-19 18:00:00,1783,393
2016-06-19 18:00:00,1790,1
2016-06-19 18:00:00,1791,1
2016-06-19 18:00:00,1829,1
2016-06-19 18:00:00,1830,2
2016-06-19 18:00:00,1872,1
2016-06-19 18:00:00,1878,1
2016-06-19 18:00:00,1879,1
2016-06-19 18:00:00,1880,1
2016-06-19 18:00:00,1882,1
2016-06-19 18:00:00,1885,1
2016-06-19 18:00:00,1921,2
2016-06-19 18:00:00,1931,1
2016-06-19 18:00:00,1935,1
2016-06-19 18:00:00,2018,1
2016-06-19 18:00:00,2019,4
2016-06-19 18:00:00,2020,5
2016-06-19 18:00:00,2021,4
2016-06-19 18:00:00,2022,4
2016-06-19 18:00:00,2023,1
2016-06-19 18:00:00,2068,160
2016-06-19 18:00:00,2069,12
2016-06-19 18:00:00,2070,6
2016-06-19 18:00:00,2071,1
2016-06-19 18:00:00,2072,1
2016-06-19 18:00:00,2118,269
2016-06-19 18:00:00,2119,113
2016-06-19 18:00:00,2168,2
2016-06-19 18:00:00,2379,1
2016-06-19 18:00:00,2479,1
2016-06-19 19:00:00,323,1
2016-06-19 19:00:00,928,1
2016-06-19 19:00:00,1017,1
2016-06-19 19:00:00,1018,1
2016-06-19 19:00:00,1072,1
2016-06-19 19:00:00,1075,109
2016-06-19 19:00:00,1076,181
2016-06-19 19:00:00,1077,129
2016-06-19 19:00:00,1078,2
2016-06-19 19:00:00,1110,1
2016-06-19 19:00:00,1119,1
2016-06-19 19:00:00,1122,1
2016-06-19 19:00:00,1123,1
2016-06-19 19:00:00,1124,1
2016-06-19 19:00:00,1125,49
2016-06-19 19:00:00,1126,228
2016-06-19 19:00:00,1127,284
2016-06-19 19:00:00,1128,314
2016-06-19 19:00:00,1129,357
2016-06-19 19:00:00,1130,453
2016-06-19 19:00:00,1131,201
2016-06-19 19:00:00,1132,46
2016-06-19 19:00:00,1162,1
2016-06-19 19:00:00,1170,1
2016-06-19 19:00:00,1171,3
2016-06-19 19:00:00,1172,7
2016-06-19 19:00:00,1173,31
2016-06-19 19:00:00,1174,33
2016-06-19 19:00:00,1175,18
2016-06-19 19:00:00,1176,30
2016-06-19 19:00:00,1177,272
2016-06-19 19:00:00,1178,423
2016-06-19 19:00:00,1179,479
2016-06-19 19:00:00,1180,621
2016-06-19 19:00:00,1181,1496
2016-06-19 19:00:00,1182,465
2016-06-19 19:00:00,1183,68
2016-06-19 19:00:00,1184,19
2016-06-19 19:00:00,1210,1
2016-06-19 19:00:00,1215,1
2016-06-19 19:00:00,1218,1
2016-06-19 19:00:00,1221,5
2016-06-19 19:00:00,1222,11
2016-06-19 19:00:00,1223,19
2016-06-19 19:00:00,1224,32
2016-06-19 19:00:00,1225,7
2016-06-19 19:00:00,1226,1
2016-06-19 19:00:00,1227,125
2016-06-19 19:00:00,1228,353
2016-06-19 19:00:00,1229,388
2016-06-19 19:00:00,1230,564
2016-06-19 19:00:00,1231,808
2016-06-19 19:00:00,1232,799
2016-06-19 19:00:00,1233,568
2016-06-19 19:00:00,1234,430
2016-06-19 19:00:00,1235,181
2016-06-19 19:00:00,1236,1
2016-06-19 19:00:00,1267,1
2016-06-19 19:00:00,1271,1
2016-06-19 19:00:00,1272,12
2016-06-19 19:00:00,1273,18
2016-06-19 19:00:00,1274,9
2016-06-19 19:00:00,1276,2
2016-06-19 19:00:00,1277,2
2016-06-19 19:00:00,1278,18
2016-06-19 19:00:00,1279,26
2016-06-19 19:00:00,1280,211
2016-06-19 19:00:00,1281,799
2016-06-19 19:00:00,1282,871
2016-06-19 19:00:00,1283,247
2016-06-19 19:00:00,1284,112
2016-06-19 19:00:00,1285,339
2016-06-19 19:00:00,1286,235
2016-06-19 19:00:00,1287,120
2016-06-19 19:00:00,1320,4
2016-06-19 19:00:00,1321,3
2016-06-19 19:00:00,1322,2
2016-06-19 19:00:00,1323,4
2016-06-19 19:00:00,1324,6
2016-06-19 19:00:00,1325,3
2016-06-19 19:00:00,1326,16
2016-06-19 19:00:00,1327,16
2016-06-19 19:00:00,1328,1
2016-06-19 19:00:00,1329,1
2016-06-19 19:00:00,1330,5
2016-06-19 19:00:00,1331,44
2016-06-19 19:00:00,1332,376
2016-06-19 19:00:00,1333,442
2016-06-19 19:00:00,1334,331
2016-06-19 19:00:00,1335,58
2016-06-19 19:00:00,1336,90
2016-06-19 19:00:00,1337,103
2016-06-19 19:00:00,1338,60
2016-06-19 19:00:00,1339,37
2016-06-19 19:00:00,1370,1
2016-06-19 19:00:00,1372,1
2016-06-19 19:00:00,1373,1
2016-06-19 19:00:00,1374,6
2016-06-19 19:00:00,1375,1
2016-06-19 19:00:00,1376,13
2016-06-19 19:00:00,1377,1
2016-06-19 19:00:00,1378,4
2016-06-19 19:00:00,1380,10
2016-06-19 19:00:00,1381,2
2016-06-19 19:00:00,1382,26
2016-06-19 19:00:00,1383,190
2016-06-19 19:00:00,1384,384
2016-06-19 19:00:00,1385,206
2016-06-19 19:00:00,1386,35
2016-06-19 19:00:00,1387,24
2016-06-19 19:00:00,1388,35
2016-06-19 19:00:00,1389,21
2016-06-19 19:00:00,1390,31
2016-06-19 19:00:00,1391,5
2016-06-19 19:00:00,1413,1
2016-06-19 19:00:00,1420,1
2016-06-19 19:00:00,1421,1
2016-06-19 19:00:00,1423,2
2016-06-19 19:00:00,1424,1
2016-06-19 19:00:00,1425,3
2016-06-19 19:00:00,1426,5
2016-06-19 19:00:00,1427,3
2016-06-19 19:00:00,1430,2
2016-06-19 19:00:00,1431,26
2016-06-19 19:00:00,1432,6
2016-06-19 19:00:00,1434,5
2016-06-19 19:00:00,1435,7
2016-06-19 19:00:00,1436,32
2016-06-19 19:00:00,1437,46
2016-06-19 19:00:00,1438,16
2016-06-19 19:00:00,1439,5
2016-06-19 19:00:00,1440,5
2016-06-19 19:00:00,1441,12
2016-06-19 19:00:00,1442,8
2016-06-19 19:00:00,1443,8
2016-06-19 19:00:00,1471,2
2016-06-19 19:00:00,1474,1
2016-06-19 19:00:00,1479,1
2016-06-19 19:00:00,1480,12
2016-06-19 19:00:00,1481,8
2016-06-19 19:00:00,1482,4
2016-06-19 19:00:00,1483,11
2016-06-19 19:00:00,1484,6
2016-06-19 19:00:00,1485,4
2016-06-19 19:00:00,1486,5
2016-06-19 19:00:00,1487,3
2016-06-19 19:00:00,1488,1
2016-06-19 19:00:00,1489,2
2016-06-19 19:00:00,1493,2
2016-06-19 19:00:00,1494,2
2016-06-19 19:00:00,1495,7
2016-06-19 19:00:00,1523,1
2016-06-19 19:00:00,1530,5
2016-06-19 19:00:00,1531,3
2016-06-19 19:00:00,1532,7
2016-06-19 19:00:00,1533,5
2016-06-19 19:00:00,1539,1
2016-06-19 19:00:00,1545,3
2016-06-19 19:00:00,1570,1
2016-06-19 19:00:00,1572,1
2016-06-19 19:00:00,1580,5
2016-06-19 19:00:00,1581,4
2016-06-19 19:00:00,1582,2
